batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
9,Business & Finance,276,457,gpt-3.5-turbo,chat,a,-0.0079995645,-4.8821583,a,-0.005702431,-5.262037
19,Education & Learning,220,458,gpt-3.5-turbo,chat,a,-0.0002544257,,a,-0.0015827088,-6.478847
22,Entertainment,58,459,gpt-3.5-turbo,chat,b,-5.069829,-0.0074279653,b,-4.4277277,-0.012648437
17,Education & Learning,135,460,gpt-3.5-turbo,chat,a,-0.00016873659,,a,-3.0828953e-05,
31,Food & Culinary,328,461,gpt-3.5-turbo,chat,a,-0.008550272,,b,-5.086546,-0.0074422825
88,Sports & Fitness,78,462,gpt-3.5-turbo,chat,a,-0.64986384,-0.74473536,b,-5.530531,-0.0061131786
11,Careers & Employment,305,463,gpt-3.5-turbo,chat,a,-0.0021589452,,a,-0.14887327,-1.9939966
27,Fashion & Beauty,23,464,gpt-3.5-turbo,chat,a,-0.07666771,-2.9048672,a,-0.5794364,-0.8629619
59,Philosophy & Religion,170,465,gpt-3.5-turbo,chat,a,-0.006879357,,b,-1.7185725,-0.20632927
84,Sports & Fitness,150,466,gpt-3.5-turbo,chat,a,-0.039244603,-3.2703447,a,-0.38914543,-1.1325574
66,Politics & Governance,132,467,gpt-3.5-turbo,chat,a,-0.0021539498,,b,,-0.00037490393
75,Science & Technology,188,468,gpt-3.5-turbo,chat,a,-0.025397317,-3.7567778,b,-1.1325536,-0.3933873
43,History & Archaeology,28,469,gpt-3.5-turbo,chat,b,-1.014363,-0.45324582,b,,-0.0050291712
4,Art & Design,152,470,gpt-3.5-turbo,chat,a,-0.025659597,-3.725151,a,-0.08125294,-2.5764313
61,Philosophy & Religion,99,471,gpt-3.5-turbo,chat,a,-0.028628137,-3.7481258,b,,-0.0150905065
19,Education & Learning,277,472,gpt-3.5-turbo,chat,a,-0.002090185,,a,-0.0045502195,-5.448999
35,Food & Culinary,186,473,gpt-3.5-turbo,chat,a,-0.4921287,-0.97659147,b,-6.163439,-0.004081724
27,Fashion & Beauty,217,474,gpt-3.5-turbo,chat,a,-0.17988157,-1.8329978,b,-1.7389649,-0.19771086
38,Healthcare & Medicine,232,475,gpt-3.5-turbo,chat,a,-0.049778875,-3.0452242,b,-6.319234,-0.00201869
35,Food & Culinary,175,476,gpt-3.5-turbo,chat,a,-0.093408786,-2.4199183,b,-2.168101,-0.13108888
37,Healthcare & Medicine,279,477,gpt-3.5-turbo,chat,a,-0.020934336,-3.902282,b,,-0.0010735384
79,Social Issues & Ethics,153,478,gpt-3.5-turbo,chat,a,-0.008832843,,a,-0.14988703,-2.0142765
47,Hobbies & Leisure,46,479,gpt-3.5-turbo,chat,a,-0.09123988,-2.449545,b,,-0.0011285446
12,Careers & Employment,351,480,gpt-3.5-turbo,chat,a,-0.0019799029,,a,-0.00086941395,
1,Art & Design,130,481,gpt-3.5-turbo,chat,a,-0.15216416,-1.9848192,b,-5.120133,-0.0067485278
93,Travel & Tourism,368,482,gpt-3.5-turbo,chat,a,-0.015913416,-4.76323,a,-0.034066793,-3.4058375
66,Politics & Governance,204,483,gpt-3.5-turbo,chat,a,-0.018677883,-4.0870733,b,,-0.012709765
80,Social Issues & Ethics,213,484,gpt-3.5-turbo,chat,a,-0.010506628,,b,-7.5009212,-0.0011425995
18,Education & Learning,58,485,gpt-3.5-turbo,chat,a,-0.0020909,-6.2891774,b,-0.7487121,-0.64245373
58,Philosophy & Religion,153,486,gpt-3.5-turbo,chat,a,-0.0011984437,,a,-0.04268797,-3.1951728
23,Entertainment,261,487,gpt-3.5-turbo,chat,b,-4.528779,-0.012019312,b,,-0.0010192328
24,Entertainment,60,488,gpt-3.5-turbo,chat,a,-0.023457669,-3.7799065,a,-0.013326224,-4.5441413
56,Law & Legal Issues,163,489,gpt-3.5-turbo,chat,a,-0.004496823,,a,-0.0031180605,
43,History & Archaeology,81,490,gpt-3.5-turbo,chat,a,-0.004813273,-5.389964,b,-4.0323396,-0.020443315
13,Careers & Employment,417,491,gpt-3.5-turbo,chat,a,-0.00026920327,,a,-0.661522,-0.7320977
88,Sports & Fitness,220,492,gpt-3.5-turbo,chat,b,-4.7368426,-0.009324637,b,-1.6473705,-0.21448432
89,Travel & Tourism,420,493,gpt-3.5-turbo,chat,b,-0.77669406,-0.61784625,a,-0.50744253,-0.93116957
45,History & Archaeology,182,494,gpt-3.5-turbo,chat,a,-0.005861359,-5.4205055,b,,-0.0010339995
68,Psychology & Sociology,241,495,gpt-3.5-turbo,chat,b,,-0.004965239,b,-1.7396097,-0.19391535
36,Healthcare & Medicine,220,496,gpt-3.5-turbo,chat,a,-0.0031604916,,b,,-0.002263852
86,Sports & Fitness,72,497,gpt-3.5-turbo,chat,a,-0.44249004,-1.0301766,b,-5.567749,-0.004617507
43,History & Archaeology,151,498,gpt-3.5-turbo,chat,a,-0.0061439807,-5.1791368,a,-0.009361126,-4.693884
25,Entertainment,64,499,gpt-3.5-turbo,chat,b,-3.1462202,-0.046748135,a,-0.52900374,-0.8924204
41,History & Archaeology,311,500,gpt-3.5-turbo,chat,b,-1.5856926,-0.23003884,b,,-0.0007771118
79,Social Issues & Ethics,66,501,gpt-3.5-turbo,chat,a,-0.01020978,-4.648662,a,-0.09134084,-2.442331
65,Politics & Governance,306,502,gpt-3.5-turbo,chat,a,-0.0069612847,,b,,-0.011482548
39,Healthcare & Medicine,30,503,gpt-3.5-turbo,chat,b,,-0.0005769817,b,,-0.00035977605
58,Philosophy & Religion,363,504,gpt-3.5-turbo,chat,a,-0.0026806525,-6.240947,b,-1.4550304,-0.26834294
24,Entertainment,104,505,gpt-3.5-turbo,chat,b,-3.155177,-0.04366402,b,-5.7430205,-0.003654003
29,Fashion & Beauty,59,506,gpt-3.5-turbo,chat,b,-0.7287333,-0.66097665,b,-5.2823114,-0.00595748
24,Entertainment,401,507,gpt-3.5-turbo,chat,a,-0.0008217802,,b,-2.366903,-0.133949
54,Law & Legal Issues,29,508,gpt-3.5-turbo,chat,a,-0.0061603356,,b,-3.1060278,-0.049591374
21,Entertainment,110,509,gpt-3.5-turbo,chat,a,-0.0057196235,-5.4049716,b,-1.7592223,-0.18936752
35,Food & Culinary,342,510,gpt-3.5-turbo,chat,b,,-0.00062844466,b,-4.9384794,-0.0087518925
4,Art & Design,89,511,gpt-3.5-turbo,chat,a,-0.0017674086,,a,-0.0023945596,-6.618413
17,Education & Learning,144,512,gpt-3.5-turbo,chat,a,-0.006612819,,a,-0.0010037511,
11,Careers & Employment,32,513,gpt-3.5-turbo,chat,a,-0.023487482,-4.160786,a,-0.053304154,-3.0464435
74,Science & Technology,219,514,gpt-3.5-turbo,chat,b,-6.421827,-0.002082455,b,-2.4338844,-0.09462425
56,Law & Legal Issues,247,515,gpt-3.5-turbo,chat,a,-0.0012653555,,b,-4.2656164,-0.01584361
36,Healthcare & Medicine,399,516,gpt-3.5-turbo,chat,a,-0.00037979125,,a,-0.044428848,-3.1413698
79,Social Issues & Ethics,133,517,gpt-3.5-turbo,chat,a,-0.0022510071,,a,-0.0049298857,-5.8347163
30,Fashion & Beauty,333,518,gpt-3.5-turbo,chat,a,-0.055352505,-2.951627,a,-0.12865698,-2.1223092
77,Science & Technology,154,519,gpt-3.5-turbo,chat,a,-0.0020290425,,b,,-0.0035127646
17,Education & Learning,201,520,gpt-3.5-turbo,chat,a,-0.0007488752,,a,-0.00046916102,
54,Law & Legal Issues,253,521,gpt-3.5-turbo,chat,a,-0.0006314247,,a,-0.0014364237,
90,Travel & Tourism,32,522,gpt-3.5-turbo,chat,b,-5.643028,-0.0041250614,b,-6.9739637,-0.0010956883
74,Science & Technology,23,523,gpt-3.5-turbo,chat,a,-0.0014923651,,a,-0.0019638436,-6.4556093
83,Social Issues & Ethics,41,524,gpt-3.5-turbo,chat,a,-0.002119331,,b,,-0.0018196474
24,Entertainment,357,525,gpt-3.5-turbo,chat,a,-0.0004009985,,a,-0.00013107191,
66,Politics & Governance,356,526,gpt-3.5-turbo,chat,a,-0.003939718,,b,,-0.00980414
88,Sports & Fitness,334,527,gpt-3.5-turbo,chat,a,-0.18764588,-1.766799,b,-1.8210412,-0.17761813
55,Law & Legal Issues,90,528,gpt-3.5-turbo,chat,a,-0.014413236,-4.4038386,b,,-0.0069207964
55,Law & Legal Issues,63,529,gpt-3.5-turbo,chat,a,-0.00051026064,,a,-0.0012696359,
84,Sports & Fitness,177,530,gpt-3.5-turbo,chat,a,-0.0033400217,-6.140818,a,-0.0004220939,
28,Fashion & Beauty,279,531,gpt-3.5-turbo,chat,b,,-0.0135444105,b,-1.3090473,-0.3159119
43,History & Archaeology,381,532,gpt-3.5-turbo,chat,a,-0.14038911,-2.0402744,a,-0.04258951,-3.1823466
14,Careers & Employment,229,533,gpt-3.5-turbo,chat,a,-0.0017483654,,a,-0.0017781148,
31,Food & Culinary,107,534,gpt-3.5-turbo,chat,a,-0.002263971,-6.749157,a,-0.04730042,-3.1262589
90,Travel & Tourism,259,535,gpt-3.5-turbo,chat,a,-0.0013497572,,a,-0.0018079837,
20,Education & Learning,333,536,gpt-3.5-turbo,chat,a,-0.009846747,-5.1547728,a,-0.49089018,-0.97913706
14,Careers & Employment,364,537,gpt-3.5-turbo,chat,a,-0.000477144,,a,-0.0014071364,
63,Politics & Governance,222,538,gpt-3.5-turbo,chat,a,-0.1627912,-2.0309896,b,-1.735366,-0.22503383
33,Food & Culinary,43,539,gpt-3.5-turbo,chat,a,-0.004491008,-5.68447,a,-0.086290546,-2.5189917
45,History & Archaeology,192,540,gpt-3.5-turbo,chat,a,-0.002009053,,b,,-0.0006021227
69,Psychology & Sociology,342,541,gpt-3.5-turbo,chat,a,-0.0040085916,,b,-1.0007629,-0.46077543
8,Business & Finance,207,542,gpt-3.5-turbo,chat,b,,-0.00903228,b,-3.9272377,-0.022027371
76,Science & Technology,280,543,gpt-3.5-turbo,chat,b,-2.5813508,-0.08329063,b,,-0.01304999
87,Sports & Fitness,155,544,gpt-3.5-turbo,chat,b,-1.0212363,-0.45235237,b,-4.420069,-0.013893501
27,Fashion & Beauty,32,545,gpt-3.5-turbo,chat,a,-0.10699708,-2.3798013,b,-1.0961516,-0.41113302
91,Travel & Tourism,70,546,gpt-3.5-turbo,chat,b,-1.415841,-0.27967727,b,-5.0514693,-0.006921392
6,Business & Finance,218,547,gpt-3.5-turbo,chat,a,-0.1934159,-1.7556412,b,-4.49067,-0.013945582
11,Careers & Employment,280,548,gpt-3.5-turbo,chat,a,-0.002695505,,a,-0.0028489828,
46,History & Archaeology,136,549,gpt-3.5-turbo,chat,b,,-0.0018427288,b,-4.813765,-0.011055246
85,Sports & Fitness,10,550,gpt-3.5-turbo,chat,b,-7.6888666,-0.00074280315,b,,-0.0014066596
17,Education & Learning,45,551,gpt-3.5-turbo,chat,a,-0.00042710046,,a,-0.23072037,-1.5931033
10,Business & Finance,45,552,gpt-3.5-turbo,chat,b,,-0.03857762,b,-3.1272366,-0.04653105
67,Psychology & Sociology,255,553,gpt-3.5-turbo,chat,a,-0.1675939,-1.8742323,b,-3.7857528,-0.02358005
67,Psychology & Sociology,53,554,gpt-3.5-turbo,chat,a,-0.01793885,-4.066185,b,,-0.0025876698
64,Politics & Governance,262,555,gpt-3.5-turbo,chat,a,-0.4901687,-0.9512626,a,-0.6871292,-0.7073967
73,Science & Technology,84,556,gpt-3.5-turbo,chat,a,-0.0025764904,,a,-0.029776642,-3.5566854
68,Psychology & Sociology,274,557,gpt-3.5-turbo,chat,a,-0.04476322,-3.3540266,b,-6.2214565,-0.003208373
7,Business & Finance,115,558,gpt-3.5-turbo,chat,b,-3.1109731,-0.048866104,b,-2.1659517,-0.12397293
48,Hobbies & Leisure,137,559,gpt-3.5-turbo,chat,a,-0.0010681779,,b,-4.370127,-0.014706112
72,Psychology & Sociology,55,560,gpt-3.5-turbo,chat,a,-0.0010847325,-7.104652,b,-5.102743,-0.006605003
3,Art & Design,284,561,gpt-3.5-turbo,chat,a,-0.4754659,-0.984398,a,-0.064894296,-2.9339414
40,Healthcare & Medicine,294,562,gpt-3.5-turbo,chat,a,-0.036526185,-3.3604207,b,,-0.0067183324
33,Food & Culinary,103,563,gpt-3.5-turbo,chat,b,-3.2571013,-0.04100057,b,-1.5136381,-0.2510611
83,Social Issues & Ethics,235,564,gpt-3.5-turbo,chat,a,-0.08216969,-2.5817444,a,-0.007962193,
36,Healthcare & Medicine,191,565,gpt-3.5-turbo,chat,a,-0.0011805851,,b,-6.1943216,-0.002238401
6,Business & Finance,167,566,gpt-3.5-turbo,chat,a,-0.0024580567,,b,-5.0856304,-0.008407481
58,Philosophy & Religion,91,567,gpt-3.5-turbo,chat,a,-0.009168132,-4.7757907,b,-1.7766111,-0.18607876
53,Law & Legal Issues,155,568,gpt-3.5-turbo,chat,a,-0.0011200957,,a,-0.01609103,-4.1872563
79,Social Issues & Ethics,55,569,gpt-3.5-turbo,chat,a,-0.004603265,,b,-4.1462617,-0.022728322
38,Healthcare & Medicine,198,570,gpt-3.5-turbo,chat,a,-0.0011580813,,a,-0.053285953,-2.968075
69,Psychology & Sociology,189,571,gpt-3.5-turbo,chat,a,-0.003594718,-5.929439,b,-0.7048205,-0.68375957
13,Careers & Employment,50,572,gpt-3.5-turbo,chat,a,-0.0030015893,,b,,-0.0019653896
68,Psychology & Sociology,197,573,gpt-3.5-turbo,chat,a,-0.5931466,-0.8184617,b,,-0.0010613906
20,Education & Learning,146,574,gpt-3.5-turbo,chat,a,-0.0025358289,,a,-0.0050920337,-5.455892
24,Entertainment,179,575,gpt-3.5-turbo,chat,a,-0.014125072,-4.346511,a,-0.0036507952,
72,Psychology & Sociology,148,576,gpt-3.5-turbo,chat,a,-0.011958887,-4.5052185,a,-0.0011868956,
12,Careers & Employment,241,577,gpt-3.5-turbo,chat,a,-0.00014227704,,a,-0.0005010856,
38,Healthcare & Medicine,219,578,gpt-3.5-turbo,chat,b,-3.4633594,-0.032550324,b,,-0.0016994643
66,Politics & Governance,93,579,gpt-3.5-turbo,chat,a,-0.0024876688,,a,-0.023547677,-3.8700385
26,Fashion & Beauty,265,580,gpt-3.5-turbo,chat,a,-0.1617488,-1.9252528,b,,-0.0026836141
78,Science & Technology,279,581,gpt-3.5-turbo,chat,b,-4.3776693,-0.013113755,b,-4.5430775,-0.0109976
57,Philosophy & Religion,178,582,gpt-3.5-turbo,chat,b,,-0.004083028,b,,-0.00060843676
34,Food & Culinary,178,583,gpt-3.5-turbo,chat,a,-0.010512529,,a,-0.6048149,-0.79731405
70,Psychology & Sociology,49,584,gpt-3.5-turbo,chat,b,-5.868065,-0.0029811484,b,-5.8003707,-0.003474509
86,Sports & Fitness,29,585,gpt-3.5-turbo,chat,b,,-0.001489508,b,,-0.00095040654
71,Psychology & Sociology,188,586,gpt-3.5-turbo,chat,a,-0.000898839,,a,-0.023301847,-3.8055532
36,Healthcare & Medicine,211,587,gpt-3.5-turbo,chat,a,-0.48215374,-0.961337,b,,-0.00046117438
73,Science & Technology,98,588,gpt-3.5-turbo,chat,a,-0.002768621,,a,-0.015085688,-4.5235715
45,History & Archaeology,12,589,gpt-3.5-turbo,chat,b,-5.1177254,-0.010286131,b,-5.05428,-0.0065007857
16,Education & Learning,273,590,gpt-3.5-turbo,chat,a,-0.0073975567,,b,-1.0453866,-0.48598602
50,Hobbies & Leisure,228,591,gpt-3.5-turbo,chat,a,-0.0013909504,-7.022557,b,-0.82769173,-0.57499856
92,Travel & Tourism,212,592,gpt-3.5-turbo,chat,a,-0.14183593,-2.0284612,a,-0.010263709,-4.7379537
38,Healthcare & Medicine,50,593,gpt-3.5-turbo,chat,b,-7.0266047,-0.0012844024,b,-5.8483577,-0.0031830634
26,Fashion & Beauty,127,594,gpt-3.5-turbo,chat,b,,-0.016394682,b,,-0.0014785596
73,Science & Technology,101,595,gpt-3.5-turbo,chat,a,-0.0010450744,,a,-0.008486564,-5.2988367
6,Business & Finance,293,596,gpt-3.5-turbo,chat,b,-3.379141,-0.036033794,b,-6.764701,-0.002192733
41,History & Archaeology,54,597,gpt-3.5-turbo,chat,a,-0.0005568436,,b,,-0.001576998
47,Hobbies & Leisure,84,598,gpt-3.5-turbo,chat,a,-0.43339708,-1.0726354,b,-0.7508971,-0.63869923
18,Education & Learning,100,599,gpt-3.5-turbo,chat,a,-0.28857052,-1.4015943,a,-0.5293523,-0.9016839
53,Law & Legal Issues,309,600,gpt-3.5-turbo,chat,a,-0.10630725,-2.3328526,b,,-0.0018898528
63,Politics & Governance,253,601,gpt-3.5-turbo,chat,a,-0.025190424,-3.977726,b,-0.88974154,-0.59533465
48,Hobbies & Leisure,266,602,gpt-3.5-turbo,chat,a,-0.035037134,-3.379033,b,-2.2179792,-0.117303684
23,Entertainment,65,603,gpt-3.5-turbo,chat,b,,-0.026581727,b,,-0.0043318453
58,Philosophy & Religion,126,604,gpt-3.5-turbo,chat,a,-0.0037478216,,a,-0.015108234,-4.215763
63,Politics & Governance,113,605,gpt-3.5-turbo,chat,a,-0.008241616,-4.8763676,b,-4.0145135,-0.019478215
34,Food & Culinary,306,606,gpt-3.5-turbo,chat,a,-0.0008974085,,a,-0.076287605,-2.6207612
56,Law & Legal Issues,172,607,gpt-3.5-turbo,chat,a,-0.0011216417,,a,-0.0017870405,
6,Business & Finance,255,608,gpt-3.5-turbo,chat,b,-1.9834557,-0.14991945,b,-1.4307032,-0.27985093
63,Politics & Governance,294,609,gpt-3.5-turbo,chat,a,-0.026845315,,a,-0.5164351,-0.9236216
56,Law & Legal Issues,84,610,gpt-3.5-turbo,chat,a,-0.00093718956,,a,-0.0043625906,-5.911427
36,Healthcare & Medicine,160,611,gpt-3.5-turbo,chat,a,-0.0012084495,-6.8657446,b,,-0.0020199977
88,Sports & Fitness,184,612,gpt-3.5-turbo,chat,b,,-0.0007742509,b,,-0.00020437481
83,Social Issues & Ethics,17,613,gpt-3.5-turbo,chat,a,-0.0019437458,,a,-0.0011462911,
65,Politics & Governance,151,614,gpt-3.5-turbo,chat,a,-0.0022569527,,b,-0.94150716,-0.4981287
21,Entertainment,265,615,gpt-3.5-turbo,chat,a,-0.019508727,-4.109738,b,-5.348684,-0.006871898
21,Entertainment,54,616,gpt-3.5-turbo,chat,a,-0.029407686,-3.8178942,b,-2.5234869,-0.087987565
66,Politics & Governance,190,617,gpt-3.5-turbo,chat,a,-0.0046527423,-5.924567,b,-0.9309845,-0.50234985
87,Sports & Fitness,80,618,gpt-3.5-turbo,chat,a,-0.00043794067,,b,,-0.0003084103
14,Careers & Employment,121,619,gpt-3.5-turbo,chat,b,-0.8457106,-0.59037,a,-0.36956415,-1.1763746
85,Sports & Fitness,224,620,gpt-3.5-turbo,chat,b,-2.569746,-0.08546263,b,-8.135058,-0.0004512878
57,Philosophy & Religion,294,621,gpt-3.5-turbo,chat,a,-0.0028746538,-6.184109,b,-5.015882,-0.0069062365
24,Entertainment,20,622,gpt-3.5-turbo,chat,a,-0.002525484,-6.1887245,a,-0.007263366,-5.54776
89,Travel & Tourism,75,623,gpt-3.5-turbo,chat,a,-0.03797056,-3.4177523,a,-0.15001826,-1.9738536
13,Careers & Employment,274,624,gpt-3.5-turbo,chat,a,-0.00075638137,,a,-0.0012099955,
47,Hobbies & Leisure,153,625,gpt-3.5-turbo,chat,b,-2.343326,-0.101382844,a,-0.11002574,-2.266146
67,Psychology & Sociology,278,626,gpt-3.5-turbo,chat,a,-0.0025888581,-6.1919103,b,-1.6482439,-0.21410465
22,Entertainment,105,627,gpt-3.5-turbo,chat,b,-3.9202912,-0.022269549,b,,-0.004184891
90,Travel & Tourism,142,628,gpt-3.5-turbo,chat,a,-0.058761492,-2.868311,b,-7.6922536,-0.000603311
37,Healthcare & Medicine,148,629,gpt-3.5-turbo,chat,a,-0.0012124951,-7.2003837,b,-0.741977,-0.64703107
16,Education & Learning,107,630,gpt-3.5-turbo,chat,a,-0.00015264409,,a,-0.0018700943,
7,Business & Finance,151,631,gpt-3.5-turbo,chat,a,-0.00091979676,,a,-0.0021928523,
35,Food & Culinary,89,632,gpt-3.5-turbo,chat,a,-0.017140232,-4.156575,b,-3.2810342,-0.039279673
62,Politics & Governance,56,633,gpt-3.5-turbo,chat,a,-0.0013809482,-7.2281265,b,-2.1146908,-0.13323413
85,Sports & Fitness,208,634,gpt-3.5-turbo,chat,a,-0.099492505,-2.3660598,b,-5.6579924,-0.004590211
33,Food & Culinary,271,635,gpt-3.5-turbo,chat,b,-2.8368928,-0.06202303,b,,-0.000920512
52,Law & Legal Issues,267,636,gpt-3.5-turbo,chat,a,-0.0039740354,,b,-1.1441255,-0.39687207
37,Healthcare & Medicine,44,637,gpt-3.5-turbo,chat,a,-0.0012295155,,b,-1.144665,-0.38515112
38,Healthcare & Medicine,36,638,gpt-3.5-turbo,chat,a,-0.058176935,-2.9091501,a,-0.14685713,-1.9948033
55,Law & Legal Issues,222,639,gpt-3.5-turbo,chat,a,-0.000591994,,b,,-0.0052307984
47,Hobbies & Leisure,9,640,gpt-3.5-turbo,chat,b,-4.5913844,-0.012481279,b,-3.264003,-0.039845727
39,Healthcare & Medicine,109,641,gpt-3.5-turbo,chat,a,-0.002740447,-6.049169,b,-1.6131717,-0.22437008
6,Business & Finance,184,642,gpt-3.5-turbo,chat,b,-2.3446236,-0.11370654,b,-1.2466594,-0.34528455
85,Sports & Fitness,58,643,gpt-3.5-turbo,chat,b,,-0.0008020034,b,,-0.00089597807
4,Art & Design,147,644,gpt-3.5-turbo,chat,a,-0.06177954,-2.8582044,a,-0.04552618,-3.221958
54,Law & Legal Issues,29,645,gpt-3.5-turbo,chat,a,-0.000663353,,a,-0.0009158631,
77,Science & Technology,37,646,gpt-3.5-turbo,chat,b,,-0.0011762974,b,,-0.0023511457
33,Food & Culinary,253,647,gpt-3.5-turbo,chat,b,-5.135283,-0.006462763,b,,-0.0012329688
7,Business & Finance,74,648,gpt-3.5-turbo,chat,b,-0.8988907,-0.5282032,b,-5.661217,-0.0065256534
6,Business & Finance,146,649,gpt-3.5-turbo,chat,a,-0.016834807,,a,-0.10187261,-2.3403428
4,Art & Design,56,650,gpt-3.5-turbo,chat,a,-0.0010404328,,b,-1.7461843,-0.19426438
93,Travel & Tourism,207,651,gpt-3.5-turbo,chat,b,,-0.038028974,b,-4.3397355,-0.016481802
62,Politics & Governance,62,652,gpt-3.5-turbo,chat,a,-0.008306639,,b,,-0.008004416
51,Hobbies & Leisure,74,653,gpt-3.5-turbo,chat,a,-0.016303794,-4.2611656,a,-0.07853124,-2.5886726
14,Careers & Employment,153,654,gpt-3.5-turbo,chat,a,-0.0006894403,,a,-0.0040654596,-5.700845
49,Hobbies & Leisure,214,655,gpt-3.5-turbo,chat,a,-0.019593948,-4.066213,a,-0.105238356,-2.3184342
79,Social Issues & Ethics,169,656,gpt-3.5-turbo,chat,a,-0.040339105,-3.248095,b,-6.1932364,-0.0023510265
57,Philosophy & Religion,150,657,gpt-3.5-turbo,chat,a,-0.009155373,,a,-0.011473938,
31,Food & Culinary,144,658,gpt-3.5-turbo,chat,a,-0.00046749215,-8.383352,a,-0.012825465,-5.0046487
71,Psychology & Sociology,10,659,gpt-3.5-turbo,chat,a,-0.0014928421,,b,-5.9808555,-0.003167741
68,Psychology & Sociology,25,660,gpt-3.5-turbo,chat,a,-0.008399679,-5.299768,b,,-0.001566996
74,Science & Technology,81,661,gpt-3.5-turbo,chat,a,-0.0006203425,,a,-0.01148855,-4.4931455
40,Healthcare & Medicine,82,662,gpt-3.5-turbo,chat,a,-0.0009805283,,b,,-0.00062070007
22,Entertainment,172,663,gpt-3.5-turbo,chat,b,-4.3264823,-0.01530583,b,-5.968225,-0.002887141
70,Psychology & Sociology,70,664,gpt-3.5-turbo,chat,b,-0.9316166,-0.50269204,b,-2.594104,-0.07813388
83,Social Issues & Ethics,72,665,gpt-3.5-turbo,chat,a,-0.03369561,-3.4548173,b,-5.663319,-0.0036607643
15,Careers & Employment,101,666,gpt-3.5-turbo,chat,a,-0.028216338,-3.7777376,b,,-0.0040821973
60,Philosophy & Religion,34,667,gpt-3.5-turbo,chat,a,-0.034065645,-3.9501042,b,,-0.035186414
1,Art & Design,99,668,gpt-3.5-turbo,chat,a,-0.014928924,-4.3417587,b,,-0.00049036095
15,Careers & Employment,87,669,gpt-3.5-turbo,chat,a,-0.024181826,-3.8143086,b,-1.1181396,-0.40503922
93,Travel & Tourism,216,670,gpt-3.5-turbo,chat,a,-0.031016782,-3.5289092,a,-0.053467803,-2.976283
78,Science & Technology,111,671,gpt-3.5-turbo,chat,b,-4.3642907,-0.0129284365,b,-5.467192,-0.0046526226
47,Hobbies & Leisure,187,672,gpt-3.5-turbo,chat,b,-0.9516492,-0.49147844,b,-0.9099305,-0.51531917
25,Entertainment,106,673,gpt-3.5-turbo,chat,a,-0.0135619305,-4.319718,b,-4.349698,-0.01349724
3,Art & Design,110,674,gpt-3.5-turbo,chat,a,-0.054003064,-3.5655005,b,-4.5638037,-0.015221655
65,Politics & Governance,43,675,gpt-3.5-turbo,chat,a,-0.0035025496,,b,,-0.06740819
41,History & Archaeology,225,676,gpt-3.5-turbo,chat,a,-0.0014428534,,b,,-0.0012254663
31,Food & Culinary,62,677,gpt-3.5-turbo,chat,a,-0.00021164624,-9.387545,b,-6.505011,-0.0020224971
44,History & Archaeology,217,678,gpt-3.5-turbo,chat,a,-0.0011629577,,b,-6.0276484,-0.0038731124
5,Art & Design,129,679,gpt-3.5-turbo,chat,a,-0.007717363,-4.9669113,a,-0.22112711,-1.626557
78,Science & Technology,4,680,gpt-3.5-turbo,chat,b,,-0.0018625956,b,,-0.006141019
18,Education & Learning,25,681,gpt-3.5-turbo,chat,a,-0.0013354785,-6.9119096,b,,-0.00085012865
80,Social Issues & Ethics,22,682,gpt-3.5-turbo,chat,a,-0.000318185,,b,-5.2813673,-0.008086006
63,Politics & Governance,1,683,gpt-3.5-turbo,chat,a,-0.005629174,,b,,-0.004434271
12,Careers & Employment,232,684,gpt-3.5-turbo,chat,a,-0.00015812746,,a,-0.0006355932,
