batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
69,Psychology & Sociology,157,685,gpt-3.5-turbo,chat,a,-0.0044049555,-5.753293,b,-4.714347,-0.00985643
64,Politics & Governance,40,686,gpt-3.5-turbo,chat,b,,-0.08240871,a,-0.07617328,-2.6724963
76,Science & Technology,215,687,gpt-3.5-turbo,chat,b,-0.83027905,-0.5739276,b,-5.900538,-0.0034107242
87,Sports & Fitness,159,688,gpt-3.5-turbo,chat,a,-0.0034911428,-5.8562474,b,-6.970305,-0.0011334282
72,Psychology & Sociology,114,689,gpt-3.5-turbo,chat,a,-0.00056983315,,a,-0.0008203497,
63,Politics & Governance,212,690,gpt-3.5-turbo,chat,a,-0.37911177,-1.3280387,b,-1.8472886,-0.2410131
66,Politics & Governance,179,691,gpt-3.5-turbo,chat,a,-0.007953084,,b,,-0.0010729424
57,Philosophy & Religion,29,692,gpt-3.5-turbo,chat,a,-0.0016780334,,a,-0.08476577,-2.5426133
24,Entertainment,77,693,gpt-3.5-turbo,chat,a,-0.014836258,-4.2701635,a,-0.0036709718,
29,Fashion & Beauty,126,694,gpt-3.5-turbo,chat,b,-4.228557,-0.01711035,b,,-0.0015112893
83,Social Issues & Ethics,107,695,gpt-3.5-turbo,chat,a,-0.05691963,-2.908402,a,-0.0049553895,-5.9016705
4,Art & Design,177,696,gpt-3.5-turbo,chat,a,-0.34434682,-1.28215,a,-0.40422484,-1.1346612
4,Art & Design,54,697,gpt-3.5-turbo,chat,a,-0.010416502,,a,-0.038009934,-3.3552458
2,Art & Design,104,698,gpt-3.5-turbo,chat,a,-0.00050060876,,a,-0.0008555974,
68,Psychology & Sociology,42,699,gpt-3.5-turbo,chat,a,-0.3136956,-1.3360078,b,-1.5856385,-0.2319798
19,Education & Learning,107,700,gpt-3.5-turbo,chat,b,-1.966295,-0.15330295,b,,-0.0004543871
12,Careers & Employment,177,701,gpt-3.5-turbo,chat,a,-0.002286211,,a,-0.0013264336,
60,Philosophy & Religion,151,702,gpt-3.5-turbo,chat,a,-0.004803192,-5.4392915,b,-1.7043519,-0.20276122
8,Business & Finance,44,703,gpt-3.5-turbo,chat,b,-1.4092721,-0.28374752,b,-3.719804,-0.03720602
45,History & Archaeology,26,704,gpt-3.5-turbo,chat,a,-0.0030683838,,b,,-0.004255881
32,Food & Culinary,21,705,gpt-3.5-turbo,chat,b,,-0.0015170074,b,,-0.0009330174
83,Social Issues & Ethics,188,706,gpt-3.5-turbo,chat,a,-0.049201965,-3.0505352,b,-2.043445,-0.13996263
46,History & Archaeology,172,707,gpt-3.5-turbo,chat,a,-0.33528107,-1.2781713,b,-3.0667596,-0.055489086
20,Education & Learning,58,708,gpt-3.5-turbo,chat,a,-0.0010734192,,a,-0.00077877333,
36,Healthcare & Medicine,111,709,gpt-3.5-turbo,chat,a,-0.001671611,,b,-2.7920225,-0.06385399
72,Psychology & Sociology,163,710,gpt-3.5-turbo,chat,a,-0.012554745,-4.413508,a,-0.6356144,-0.7806473
71,Psychology & Sociology,43,711,gpt-3.5-turbo,chat,a,-0.0010929503,-7.3805923,a,-0.55297285,-0.86739355
19,Education & Learning,194,712,gpt-3.5-turbo,chat,a,-0.002402174,,b,,-0.0018125097
45,History & Archaeology,104,713,gpt-3.5-turbo,chat,a,-0.054043617,-2.9628284,b,,-0.0017839412
91,Travel & Tourism,133,714,gpt-3.5-turbo,chat,b,-2.5146823,-0.08616008,b,-2.0085874,-0.14668122
23,Entertainment,40,715,gpt-3.5-turbo,chat,b,,-0.012705059,b,,-0.0019862098
46,History & Archaeology,200,716,gpt-3.5-turbo,chat,b,-3.0878005,-0.053729586,a,-0.015241254,-4.3210216
34,Food & Culinary,69,717,gpt-3.5-turbo,chat,a,-0.06427339,-2.7940097,a,-0.13399477,-2.078037
84,Sports & Fitness,17,718,gpt-3.5-turbo,chat,b,-6.009641,-0.0028832143,b,-1.259131,-0.3386578
73,Science & Technology,41,719,gpt-3.5-turbo,chat,a,-0.04662482,-3.1925027,a,-0.0028987823,
73,Science & Technology,31,720,gpt-3.5-turbo,chat,b,-3.302655,-0.03810965,b,-4.0728736,-0.017596662
80,Social Issues & Ethics,64,721,gpt-3.5-turbo,chat,a,-0.0022355437,,b,,-0.025632521
21,Entertainment,154,722,gpt-3.5-turbo,chat,a,-0.1028444,-2.337433,b,-2.0681639,-0.13537681
10,Business & Finance,185,723,gpt-3.5-turbo,chat,a,-0.486152,-0.9955705,b,-5.5607452,-0.005844293
82,Social Issues & Ethics,149,724,gpt-3.5-turbo,chat,a,-0.14934424,-2.0561092,b,,-0.011375885
14,Careers & Employment,31,725,gpt-3.5-turbo,chat,a,-0.0026544898,,b,,-0.00059032516
26,Fashion & Beauty,180,726,gpt-3.5-turbo,chat,a,-0.003736422,,a,-0.0056276317,-5.6244783
18,Education & Learning,27,727,gpt-3.5-turbo,chat,b,-5.976168,-0.005064283,b,-5.7382674,-0.0042298855
88,Sports & Fitness,177,728,gpt-3.5-turbo,chat,b,-2.7649612,-0.07018862,b,-5.1930604,-0.00593034
56,Law & Legal Issues,144,729,gpt-3.5-turbo,chat,a,-0.00016051154,,a,-0.010059447,-4.9616337
71,Psychology & Sociology,116,730,gpt-3.5-turbo,chat,a,-0.001696011,,a,-0.0009558862,
30,Fashion & Beauty,57,731,gpt-3.5-turbo,chat,a,-0.34534228,-1.2405506,a,-0.14357542,-2.013872
82,Social Issues & Ethics,156,732,gpt-3.5-turbo,chat,a,-0.0006288022,,a,-0.01900509,-4.177378
64,Politics & Governance,103,733,gpt-3.5-turbo,chat,b,,-0.05244503,b,-1.5339603,-0.30039406
77,Science & Technology,178,734,gpt-3.5-turbo,chat,b,-5.6980257,-0.0042258473,b,,-0.0036899783
71,Psychology & Sociology,119,735,gpt-3.5-turbo,chat,a,-0.00038479414,,b,,-0.0018354683
62,Politics & Governance,136,736,gpt-3.5-turbo,chat,b,-1.0945208,-0.4323847,b,,-0.002307031
40,Healthcare & Medicine,40,737,gpt-3.5-turbo,chat,a,-0.0006520323,,a,-0.008167835,-4.9203515
63,Politics & Governance,27,738,gpt-3.5-turbo,chat,a,-0.55579466,-0.8664312,b,-4.3320365,-0.0136505915
57,Philosophy & Religion,161,739,gpt-3.5-turbo,chat,a,-0.11206753,,b,,-0.0022937097
39,Healthcare & Medicine,71,740,gpt-3.5-turbo,chat,b,-1.3716987,-0.29375684,b,-0.87549627,-0.5413765
42,History & Archaeology,57,741,gpt-3.5-turbo,chat,a,-0.66112435,-0.7394973,b,,-0.0015694993
54,Law & Legal Issues,127,742,gpt-3.5-turbo,chat,a,-0.00065631996,,a,-0.26228657,-1.4734377
8,Business & Finance,56,743,gpt-3.5-turbo,chat,b,-4.9507422,-0.011867007,b,,-0.0056326087
69,Psychology & Sociology,26,744,gpt-3.5-turbo,chat,a,-0.0020732908,-6.584072,b,,-0.0012780919
33,Food & Culinary,59,745,gpt-3.5-turbo,chat,b,,-0.00039087355,b,-4.730952,-0.009874607
35,Food & Culinary,74,746,gpt-3.5-turbo,chat,b,-1.4279435,-0.2835724,a,-0.6029601,-0.8931136
20,Education & Learning,59,747,gpt-3.5-turbo,chat,a,-0.009515588,,a,-0.009431392,
2,Art & Design,120,748,gpt-3.5-turbo,chat,a,-0.0036475912,,a,-0.0013246456,-7.1067286
88,Sports & Fitness,166,749,gpt-3.5-turbo,chat,a,-0.17469852,-1.8367888,a,-0.27165163,-1.4383386
50,Hobbies & Leisure,107,750,gpt-3.5-turbo,chat,a,-0.00020938137,,a,-0.15430151,-1.9496258
59,Philosophy & Religion,145,751,gpt-3.5-turbo,chat,a,-0.0024134691,-6.6828713,b,,-0.009615955
68,Psychology & Sociology,144,752,gpt-3.5-turbo,chat,a,-0.006994439,-5.121374,b,-2.0444643,-0.13943516
52,Law & Legal Issues,20,753,gpt-3.5-turbo,chat,a,-0.0013073831,,a,-0.05776554,-2.9376674
11,Careers & Employment,39,754,gpt-3.5-turbo,chat,a,-0.0064513893,,a,-0.004813869,-5.7007766
85,Sports & Fitness,159,755,gpt-3.5-turbo,chat,b,-5.5009875,-0.004340749,b,,-0.0006892018
88,Sports & Fitness,41,756,gpt-3.5-turbo,chat,b,-7.976548,-0.00059628166,b,,-0.00014323067
85,Sports & Fitness,151,757,gpt-3.5-turbo,chat,b,-6.280276,-0.0034354194,b,,-0.0010780644
40,Healthcare & Medicine,40,758,gpt-3.5-turbo,chat,b,-2.2126052,-0.12083504,b,,-0.012201035
17,Education & Learning,57,759,gpt-3.5-turbo,chat,a,-0.01020719,-4.6782255,a,-0.0041158004,
61,Philosophy & Religion,146,760,gpt-3.5-turbo,chat,a,-0.0091654165,-5.1457353,a,-0.12464565,-2.2143426
32,Food & Culinary,65,761,gpt-3.5-turbo,chat,a,-0.02089546,-3.9109578,b,,-0.0015856742
43,History & Archaeology,22,762,gpt-3.5-turbo,chat,b,-2.2485812,-0.112568185,b,-2.6396003,-0.07516612
23,Entertainment,97,763,gpt-3.5-turbo,chat,b,-7.013372,-0.0015786595,b,-5.592546,-0.004796665
78,Science & Technology,88,764,gpt-3.5-turbo,chat,b,,-0.0016022215,b,,-0.0016817249
64,Politics & Governance,32,765,gpt-3.5-turbo,chat,a,-0.04014742,-3.329927,a,-0.01979009,-4.4298873
81,Social Issues & Ethics,95,766,gpt-3.5-turbo,chat,a,-0.0033058012,,b,,-0.001628406
20,Education & Learning,68,767,gpt-3.5-turbo,chat,a,-0.0023430653,,a,-0.018277187,-4.215926
73,Science & Technology,92,768,gpt-3.5-turbo,chat,a,-0.020055592,-4.1739254,a,-0.0029523817,
59,Philosophy & Religion,142,769,gpt-3.5-turbo,chat,b,-4.670936,-0.01427986,b,,-0.0035587312
90,Travel & Tourism,121,770,gpt-3.5-turbo,chat,a,-0.0010310231,,b,-4.3585286,-0.01293432
39,Healthcare & Medicine,68,771,gpt-3.5-turbo,chat,a,-0.00029565915,,a,-0.35939017,-1.1983794
78,Science & Technology,109,772,gpt-3.5-turbo,chat,b,,-0.00069933047,b,,-0.0007007609
13,Careers & Employment,46,773,gpt-3.5-turbo,chat,a,-0.010744301,,a,-0.0085988585,
53,Law & Legal Issues,11,774,gpt-3.5-turbo,chat,a,-0.00021224226,,b,,-0.0013838055
64,Politics & Governance,136,775,gpt-3.5-turbo,chat,a,-0.0064914273,-5.2338743,b,,-0.0077847736
65,Politics & Governance,99,776,gpt-3.5-turbo,chat,a,-0.005602496,,a,-0.03414375,-3.6429846
34,Food & Culinary,54,777,gpt-3.5-turbo,chat,a,-0.0048807734,,b,-3.5192597,-0.032960217
62,Politics & Governance,14,778,gpt-3.5-turbo,chat,a,-0.4648002,-1.0179523,a,-0.23813099,-1.5613523
56,Law & Legal Issues,96,779,gpt-3.5-turbo,chat,a,-0.0063617206,,b,-3.5196526,-0.034615643
85,Sports & Fitness,119,780,gpt-3.5-turbo,chat,b,-1.9729561,-0.15039289,b,-5.3975544,-0.005252968
68,Psychology & Sociology,67,781,gpt-3.5-turbo,chat,b,-5.633657,-0.0038713315,b,-7.5755267,-0.0008313055
66,Politics & Governance,65,782,gpt-3.5-turbo,chat,a,-0.0018912687,,a,-0.020034442,-3.96751
86,Sports & Fitness,91,783,gpt-3.5-turbo,chat,a,-0.003553624,-6.0590324,a,-0.041733157,-3.207213
62,Politics & Governance,110,784,gpt-3.5-turbo,chat,a,-0.0013616629,,a,-0.0058999993,-5.4863915
58,Philosophy & Religion,7,785,gpt-3.5-turbo,chat,a,-0.050914377,-3.019464,b,,-0.0006772888
64,Politics & Governance,82,786,gpt-3.5-turbo,chat,b,,-0.006140784,a,-0.4451053,-1.0700805
87,Sports & Fitness,13,787,gpt-3.5-turbo,chat,a,-0.030089583,-3.5329373,a,-0.111083165,-2.2805455
30,Fashion & Beauty,108,788,gpt-3.5-turbo,chat,a,-0.00034380643,,a,-0.0091870325,-4.9259276
41,History & Archaeology,127,789,gpt-3.5-turbo,chat,a,-0.0017374206,,b,,-0.0015059324
39,Healthcare & Medicine,89,790,gpt-3.5-turbo,chat,a,-0.010400929,-4.7093735,a,-0.66481346,-0.72339576
50,Hobbies & Leisure,37,791,gpt-3.5-turbo,chat,a,-0.0033128194,,b,-4.036021,-0.018843666
15,Careers & Employment,10,792,gpt-3.5-turbo,chat,a,-0.0005374244,,b,,-0.0007008801
61,Philosophy & Religion,19,793,gpt-3.5-turbo,chat,a,-0.0038454367,-6.142103,b,-2.0919404,-0.1402134
56,Law & Legal Issues,64,794,gpt-3.5-turbo,chat,a,-0.0009099139,,b,-1.7472608,-0.19249894
49,Hobbies & Leisure,104,795,gpt-3.5-turbo,chat,a,-0.0074956473,-5.144829,b,-4.9266872,-0.0077801836
30,Fashion & Beauty,11,796,gpt-3.5-turbo,chat,b,-1.3306779,-0.31029972,b,-3.3499,-0.03590856
40,Healthcare & Medicine,63,797,gpt-3.5-turbo,chat,a,-0.004503231,-5.7897015,b,,-0.0008296403
38,Healthcare & Medicine,55,798,gpt-3.5-turbo,chat,a,-0.6916504,-0.6955223,b,-4.9009705,-0.007747648
51,Hobbies & Leisure,82,799,gpt-3.5-turbo,chat,a,-0.45206207,-1.0131545,a,-0.076998115,-2.627705
5,Art & Design,13,800,gpt-3.5-turbo,chat,a,-0.000947784,,a,-0.0047151605,-5.3869324
13,Careers & Employment,29,801,gpt-3.5-turbo,chat,a,-0.0021986675,,a,-0.007661394,
89,Travel & Tourism,36,802,gpt-3.5-turbo,chat,a,-0.04191288,-3.300059,b,-1.6712632,-0.21289879
80,Social Issues & Ethics,102,803,gpt-3.5-turbo,chat,a,-0.01034052,,a,-0.06339166,-2.8452654
44,History & Archaeology,27,804,gpt-3.5-turbo,chat,a,-0.0012366568,,b,,-0.001737659
81,Social Issues & Ethics,2,805,gpt-3.5-turbo,chat,a,-0.00084405293,,b,-3.0555422,-0.050056603
66,Politics & Governance,1,806,gpt-3.5-turbo,chat,a,-0.0073074955,,b,,-0.005037714
87,Sports & Fitness,37,807,gpt-3.5-turbo,chat,b,,-0.007614202,a,-0.038698737,-3.4102464
7,Business & Finance,100,808,gpt-3.5-turbo,chat,b,,-0.008893455,b,-5.6891174,-0.0065767
37,Healthcare & Medicine,5,809,gpt-3.5-turbo,chat,a,-0.0027205874,-5.9344697,b,-5.376276,-0.00488267
3,Art & Design,93,810,gpt-3.5-turbo,chat,a,-0.004647165,-5.7870626,b,-4.3392024,-0.019221693
55,Law & Legal Issues,12,811,gpt-3.5-turbo,chat,a,-0.0019544447,,a,-0.00066180335,
71,Psychology & Sociology,55,812,gpt-3.5-turbo,chat,a,-0.006857931,,b,-6.1265826,-0.0027595835
50,Hobbies & Leisure,40,813,gpt-3.5-turbo,chat,a,-0.009394426,-4.771632,b,-4.8013973,-0.008747179
25,Entertainment,23,814,gpt-3.5-turbo,chat,a,-0.0018923414,-6.836516,a,-0.003407755,-5.9876266
93,Travel & Tourism,1,815,gpt-3.5-turbo,chat,a,-0.00050192,-7.843945,a,-0.024674974,-3.9124103
41,History & Archaeology,90,816,gpt-3.5-turbo,chat,a,-0.0007069522,,b,-4.971814,-0.00745695
74,Science & Technology,52,817,gpt-3.5-turbo,chat,a,-0.00075209374,-7.519999,a,-0.00015848507,
3,Art & Design,48,818,gpt-3.5-turbo,chat,a,-0.0012115451,-7.1228185,b,-5.7527795,-0.003428174
60,Philosophy & Religion,36,819,gpt-3.5-turbo,chat,a,-0.0009908917,,a,-0.008975103,-5.0282755
78,Science & Technology,27,820,gpt-3.5-turbo,chat,b,,-0.0019041279,b,,-0.00027230257
84,Sports & Fitness,41,821,gpt-3.5-turbo,chat,a,-0.0020614034,,b,,-0.011772875
57,Philosophy & Religion,76,822,gpt-3.5-turbo,chat,a,-0.003698774,,b,,-0.08368892
91,Travel & Tourism,32,823,gpt-3.5-turbo,chat,a,-0.012437716,-4.429697,b,-1.3976567,-0.28528526
5,Art & Design,50,824,gpt-3.5-turbo,chat,a,-0.07241548,-2.6956055,b,-4.0963416,-0.018401597
22,Entertainment,14,825,gpt-3.5-turbo,chat,a,-0.6102374,-0.78770286,b,,-0.0010584142
86,Sports & Fitness,76,826,gpt-3.5-turbo,chat,b,,-0.008498982,b,-1.2406511,-0.34240052
16,Education & Learning,75,827,gpt-3.5-turbo,chat,a,-0.0022391125,,a,-0.0021063634,
26,Fashion & Beauty,40,828,gpt-3.5-turbo,chat,a,-0.008531357,,b,-5.152679,-0.008990937
8,Business & Finance,57,829,gpt-3.5-turbo,chat,a,-0.030191487,,b,,-0.007029827
74,Science & Technology,42,830,gpt-3.5-turbo,chat,a,-0.01762618,-4.115872,b,-1.0755551,-0.43947336
89,Travel & Tourism,67,831,gpt-3.5-turbo,chat,b,-3.4406009,-0.033856843,a,-0.25389093,-1.507267
9,Business & Finance,84,832,gpt-3.5-turbo,chat,a,-0.0007219645,,a,-0.0036429535,-5.7099686
82,Social Issues & Ethics,18,833,gpt-3.5-turbo,chat,a,-0.0008386961,,a,-0.006765818,
84,Sports & Fitness,44,834,gpt-3.5-turbo,chat,a,-0.1297671,-2.1712005,b,-4.9746294,-0.009491968
75,Science & Technology,43,835,gpt-3.5-turbo,chat,b,-4.6429763,-0.010154449,b,-1.6837448,-0.2057174
90,Travel & Tourism,29,836,gpt-3.5-turbo,chat,b,-3.6817453,-0.02750949,b,,-0.0009470688
11,Careers & Employment,7,837,gpt-3.5-turbo,chat,a,-0.00431238,,a,-0.07987001,-2.5975568
26,Fashion & Beauty,18,838,gpt-3.5-turbo,chat,a,-0.0069221035,-5.4346986,b,,-0.0032436666
76,Science & Technology,12,839,gpt-3.5-turbo,chat,a,-0.003947913,-5.777303,a,-0.00094195403,
34,Food & Culinary,32,840,gpt-3.5-turbo,chat,a,-0.000318185,,a,-0.0009168167,
84,Sports & Fitness,67,841,gpt-3.5-turbo,chat,a,-0.003923807,,a,-0.0028293654,
65,Politics & Governance,14,842,gpt-3.5-turbo,chat,b,,-0.016515339,b,,-0.016011257
2,Art & Design,65,843,gpt-3.5-turbo,chat,a,-0.59501755,-0.80754197,a,-0.0022778886,-6.46695
42,History & Archaeology,47,844,gpt-3.5-turbo,chat,b,,-0.009832827,b,,-0.02030034
63,Politics & Governance,8,845,gpt-3.5-turbo,chat,a,-0.0092022745,,a,-0.25716186,-1.5179994
35,Food & Culinary,36,846,gpt-3.5-turbo,chat,a,-0.28924412,-1.3865094,b,-2.314503,-0.10675638
15,Careers & Employment,62,847,gpt-3.5-turbo,chat,b,-0.94959676,-0.4919075,b,-3.9981363,-0.019176198
26,Fashion & Beauty,60,848,gpt-3.5-turbo,chat,a,-0.040125318,,b,,-0.0034433806
28,Fashion & Beauty,20,849,gpt-3.5-turbo,chat,b,-4.208932,-0.019884983,b,-0.7714594,-0.63865453
3,Art & Design,20,850,gpt-3.5-turbo,chat,a,-0.030104274,-3.6809964,a,-0.50023043,-0.93430865
18,Education & Learning,32,851,gpt-3.5-turbo,chat,b,-3.9447308,-0.020488633,b,,-0.004336241
12,Careers & Employment,45,852,gpt-3.5-turbo,chat,a,-0.001447618,,a,-0.009151002,-4.7491565
30,Fashion & Beauty,3,853,gpt-3.5-turbo,chat,b,-1.1517725,-0.38184074,b,-3.591571,-0.028338598
12,Careers & Employment,14,854,gpt-3.5-turbo,chat,a,-0.0028756072,,b,-5.0664573,-0.009116864
5,Art & Design,13,855,gpt-3.5-turbo,chat,a,-0.00076912885,,a,-0.11408067,-2.2327425
36,Healthcare & Medicine,33,856,gpt-3.5-turbo,chat,b,-1.9296426,-0.15735523,b,,-0.0011214033
39,Healthcare & Medicine,18,857,gpt-3.5-turbo,chat,a,-0.00024727348,,b,-6.651846,-0.001634478
63,Politics & Governance,48,858,gpt-3.5-turbo,chat,a,-0.07016506,,a,-0.0031771178,
81,Social Issues & Ethics,22,859,gpt-3.5-turbo,chat,a,-0.3733289,-1.1777494,b,-6.4884844,-0.0020571195
71,Psychology & Sociology,15,860,gpt-3.5-turbo,chat,a,-0.0006170084,-8.027438,b,-7.0869737,-0.0011542705
91,Travel & Tourism,13,861,gpt-3.5-turbo,chat,a,-0.0064551816,-5.251143,b,-6.691372,-0.0020315384
27,Fashion & Beauty,29,862,gpt-3.5-turbo,chat,b,-2.9075236,-0.081805624,b,-1.9407321,-0.1576415
53,Law & Legal Issues,34,863,gpt-3.5-turbo,chat,a,-0.02668283,-4.221759,b,,-0.025596615
9,Business & Finance,14,864,gpt-3.5-turbo,chat,a,-0.116703264,-2.25013,b,-6.9855785,-0.0013123787
29,Fashion & Beauty,7,865,gpt-3.5-turbo,chat,a,-0.063341655,-2.8656182,b,,-0.0007653143
67,Psychology & Sociology,31,866,gpt-3.5-turbo,chat,a,-0.00087215565,,b,-4.817639,-0.008793489
18,Education & Learning,4,867,gpt-3.5-turbo,chat,a,-0.0124545535,-4.4412475,b,,-0.00062141527
43,History & Archaeology,21,868,gpt-3.5-turbo,chat,a,-0.0017073207,,b,-3.7539995,-0.027732722
5,Art & Design,26,869,gpt-3.5-turbo,chat,a,-0.0019430378,,b,,-0.001359521
25,Entertainment,24,870,gpt-3.5-turbo,chat,a,-0.52673733,-0.8961965,b,-4.228041,-0.01581439
44,History & Archaeology,31,871,gpt-3.5-turbo,chat,a,-0.002712034,-6.3771,a,-0.02024918,-3.9160507
13,Careers & Employment,11,872,gpt-3.5-turbo,chat,b,-1.6306115,-0.22492419,b,,-0.0038499553
14,Careers & Employment,26,873,gpt-3.5-turbo,chat,a,-0.01877639,-4.410403,b,-4.2188773,-0.01662954
38,Healthcare & Medicine,22,874,gpt-3.5-turbo,chat,b,-3.229805,-0.05439005,b,-2.2421281,-0.13366099
52,Law & Legal Issues,14,875,gpt-3.5-turbo,chat,a,-0.0025179924,,a,-0.0049979747,
7,Business & Finance,2,876,gpt-3.5-turbo,chat,b,-4.04837,-0.019626215,b,-7.0099163,-0.0016862474
58,Philosophy & Religion,1,877,gpt-3.5-turbo,chat,a,-0.015673812,-4.2433558,b,,-0.009363364
41,History & Archaeology,2,878,gpt-3.5-turbo,chat,a,-0.011507999,-4.597039,b,-2.003788,-0.14499274
33,Food & Culinary,14,879,gpt-3.5-turbo,chat,b,-1.009631,-0.46504867,a,-0.3262409,-1.3150715
10,Business & Finance,2,880,gpt-3.5-turbo,chat,a,-0.019458812,-4.258053,a,-0.11469841,-2.2502518
78,Science & Technology,27,881,gpt-3.5-turbo,chat,b,-5.0811343,-0.0071195457,b,,-0.00047261795
11,Careers & Employment,17,882,gpt-3.5-turbo,chat,a,-0.0028735844,-6.4955854,b,-3.1323307,-0.04645038
32,Food & Culinary,28,883,gpt-3.5-turbo,chat,b,-3.87406,-0.022310587,b,-6.5773716,-0.0021741702
81,Social Issues & Ethics,23,884,gpt-3.5-turbo,chat,a,-0.0075174156,-5.326281,a,-0.012131802,-4.6408396
73,Science & Technology,8,885,gpt-3.5-turbo,chat,a,-0.0018157173,,a,-0.0016380504,-6.761438
86,Sports & Fitness,8,886,gpt-3.5-turbo,chat,a,-0.0068188547,-5.111479,b,-4.2379036,-0.0151273785
84,Sports & Fitness,19,887,gpt-3.5-turbo,chat,a,-0.0018013193,,b,-5.2336507,-0.005901657
51,Hobbies & Leisure,12,888,gpt-3.5-turbo,chat,a,-0.006867633,-5.335927,b,-1.687646,-0.20662221
34,Food & Culinary,14,889,gpt-3.5-turbo,chat,a,-0.25412533,-1.4986665,a,-0.36035973,-1.2130799
9,Business & Finance,20,890,gpt-3.5-turbo,chat,b,-2.7309654,-0.06948737,b,-6.7309985,-0.001878424
17,Education & Learning,1,891,gpt-3.5-turbo,chat,a,-0.00040087933,,b,-1.7853053,-0.18565774
37,Healthcare & Medicine,21,892,gpt-3.5-turbo,chat,b,-3.865749,-0.021439925,a,-0.004319503,-5.808233
48,Hobbies & Leisure,13,893,gpt-3.5-turbo,chat,b,-1.3953679,-0.28697512,b,-3.8453658,-0.026794713
92,Travel & Tourism,21,894,gpt-3.5-turbo,chat,b,-2.473603,-0.08887741,b,-6.108968,-0.0035580199
65,Politics & Governance,1,895,gpt-3.5-turbo,chat,a,-0.0005290838,,b,-2.4222457,-0.09346459
21,Entertainment,17,896,gpt-3.5-turbo,chat,a,-0.14843488,-2.1245015,b,-1.4346781,-0.27372652
38,Healthcare & Medicine,2,897,gpt-3.5-turbo,chat,a,-0.082960315,-2.641659,b,-1.6262918,-0.2194562
91,Travel & Tourism,14,898,gpt-3.5-turbo,chat,a,-0.0020279696,,b,-2.7569516,-0.072144784
67,Psychology & Sociology,4,899,gpt-3.5-turbo,chat,a,-0.0011484332,-7.350422,b,-6.2682796,-0.0028338877
49,Hobbies & Leisure,12,900,gpt-3.5-turbo,chat,a,-0.0041883294,,b,-4.4314632,-0.0150087755
13,Careers & Employment,6,901,gpt-3.5-turbo,chat,a,-0.00127595,,b,,-0.0003737119
6,Business & Finance,13,902,gpt-3.5-turbo,chat,a,-0.0039439946,-5.8320727,a,-0.042496055,-3.19685
90,Travel & Tourism,8,903,gpt-3.5-turbo,chat,b,-8.238449,-0.0004922682,b,-6.420324,-0.0018036998
81,Social Issues & Ethics,7,904,gpt-3.5-turbo,chat,a,-0.014325567,-4.3391986,b,,-0.0018905534
86,Sports & Fitness,9,905,gpt-3.5-turbo,chat,a,-0.018073265,-4.1086206,b,-3.1354291,-0.044839717
76,Science & Technology,3,906,gpt-3.5-turbo,chat,b,-4.580086,-0.011188817,b,-3.537743,-0.033787236
5,Art & Design,9,907,gpt-3.5-turbo,chat,a,-0.011324731,-4.570983,b,,-0.0007276826
88,Sports & Fitness,6,908,gpt-3.5-turbo,chat,b,-6.0428324,-0.003102373,b,,-0.00068836747
76,Science & Technology,4,909,gpt-3.5-turbo,chat,b,-3.8133938,-0.025012324,b,-5.051755,-0.0077734366
81,Social Issues & Ethics,2,910,gpt-3.5-turbo,chat,a,-0.0037164618,,b,-3.8111594,-0.023283217
87,Sports & Fitness,4,911,gpt-3.5-turbo,chat,b,,-0.001431309,b,,-0.0006382157
64,Politics & Governance,1,912,gpt-3.5-turbo,chat,a,-0.0016021024,,a,-0.014354946,
62,Politics & Governance,1,913,gpt-3.5-turbo,chat,a,-0.0017835946,,a,-0.0046612844,
28,Fashion & Beauty,2,914,gpt-3.5-turbo,chat,b,-6.1220007,-0.0026519904,b,-4.71789,-0.009073273
4,Art & Design,1,915,gpt-3.5-turbo,chat,a,-0.4910484,-0.9971214,a,-0.5003812,-0.94955987
